344	Our president requested that this building be ____ for safety reasons.	renovated	proposed	reformed	reworked	A	安全上の理由からしなければならないのはrenovate「（建物などを）修理する」こと。他の選択肢は文意に合わない。	社長は安全上の理由からこの建物を修理するよう強く求めた。	語彙	600	renovate	（建物などを）修理する	reform	（制度・社会などを）改善する	rework	改定する					
20	I took a walk ____ with her.	on	along	down	over	B	「along with」で「〜に沿って」という意味。	私は彼女と一緒に散歩をした。	前置詞	600	along with	〜と一緒に									
79	She avoided ____ with our competitors.	to talk	talking	to be talked	talk	B	動詞avoidは目的語に動名詞だけをとれる動詞。	彼女は私達の競争相手と話すのを避けた。	動名詞	600	avoid	〜を避ける	competitor	競争相手							
74	____ no bus service in my town, I had to ride a bicycle.	Being	To be	There being	There	C	接続詞が文の中にも選択肢の中にも存在しないため、接続詞が省略された分詞構文の問題だと推測できる。主節と従属節の主語が異なるので、Thereを分詞の意味上の主語として分詞の前に置く必要がある。	私の街にはバスサービスがないため、自転車に乗らないといけなかった。	分詞	730	ride a bicycle	自転車に乗る									
40	My hometown ____ be quiet.	used to	has	was	used	A	「used to」で「〜だったものだ」という意味で、現在はそのような状態ではないことを表す。	私の故郷は静かだったものだ。	熟語	470	used to	〜だったものだ									
250	The boss became ____ when the show was delayed, and he left.	impenetrable	immobile	impermissible	impatient	D	「ショーが遅れた」「彼は出て行った」から判断し、ボスの気持ちとしては「impatient（いらいらした）」というのが適切。他の選択肢では文意が合わない。	ショーが遅れて、ボスはいらだち、出て行った。	語彙	600	impenetrable	通さない、受け付けない	immobile	動かない	impermissible	容認できない	impatient	いらいらした			
336	I expect ____ become a doctor.	that	that she will	that will she	that is	B	「（人・物事）が〜だろうと思っている」という時はexpect to-不定詞またはthat節を伴う。	私は彼女が医者になるだろうと思う。	文型	600											
16	My mother ____ young for her age.	looks	looking	look at	look	A	主語「My mother」の述語にあたる動詞が空白に入る。ここでは3人称単数のlooksが適切。	母は年のわりには若く見える。	文型	470											
21	Our client has ____ at our office, so you should go to meet him as soon as possible.	for	already	yet	still	B	「私達の顧客はもう到着している」という内容なので、alreadyとyetが候補になる。yetはふつう、否定文・疑問文に用いられる。	私たちの顧客はもうオフィスに到着しているので、あなたはすぐに彼に会いに行くべきだ。	完了形	600	as soon as possible	できるだけ早く									
430	Tom ____ out to a child who was calling for help.	swim	swam	swims	swimming	B	「トムが子供の方へ泳ぎだす」のと「子供が助けを求めている」のは同じ時点だと考えられる。子供が助けを求めているのは過去（was calling）なので、主節の動詞も過去形のものを選ぶ。	トムは助けを求めている子供の方へ泳ぎだして行った。	動詞の活用	730	call for	〜を求めて呼ぶ									
160	Although I have visited France many times, I have ____ been to Eiffel Tower.	frequently	sometimes	never	occasionally	C	文頭にalthoughがあることから「〜にもかかわらず、...には行ったことがない」となるのが自然。そのためnever「一度も〜ない」を選ぶ。	私は何度もフランスに行ったことがあるにもかかわらず、エッフェル塔には行ったことがない。	語彙	600	although	〜だけれども、〜にもかかわらず	frequently	しばしば	occasionally	時折、時たま	never	一度も〜ない			
80	Perhaps none of them believed ____ the war.	at	in	on	to	B	believe inで「〜の価値を信じる」「〜を信じる」という意味がある。	おそらく彼らのうちでその戦争をよいと考えているものは一人もいなかったろう。	前置詞	470											
82	Consumer reaction to this new gadget has been ____ .	disappoint	disappointing	to disappoint	disappointed	B	消費者の反応が「がっかりさせるものだった」ので、能動態の意味を持つdisappointingが適切。	その新しい製品に対する消費者の反応はがっかりさせるものだった。	動詞の活用	730	gadget	ちょっとした機械装置	disappoint	失望させる							
95	Spring is ____ the whole family gets together to go on a trip.	that	what	when	which	C	関係副詞whenは先行詞なしで「～するとき」という意味の名詞節を導くことがある。	春は家族全員で遊びに行く時だ。	その他	600											
250	Students with the fewest absences will receive ____ at the graduation ceremony.	the recognition	several recognition	a recognition	recognition	D	recognition（表彰、承認）は不可算名詞。「表彰」が特定されているわけではないのでtheも不要。	欠席数の少ない生徒は卒業式で表彰されるだろう。	名詞	730	make honorable recognition of	を表彰する	in recognition of	を認めて							
68	The information presented ____ too technical for any general user.	were	was	will	are	B	主語のinformationは抽象名詞で数えられない名詞なので、それを受けるbe動詞は複数形にはならない。	提供された情報は一般ユーザーにとってあまりにも専門的なものだった。	時制	470	present	現在の、提出する									
72	He admitted ____ in her house yesterday.	he was	he were	he could be	would be	A	admittedの後のthatが省略されていることに注意。that節の中は単純に過去形もしくは過去完了形の文になる。he wereやhe could beのような仮定法の動詞形にはならない。またwould beでは主語が存在しなくなる。	彼は昨日彼女の家にいたことを認めた。	時制	600	admit	（〜したことを）認める									
19	The IT company must lay off many employees because of the economic ____ .	depressive	depressively	depression	depress	C	because ofの後には名詞（句）が続く。economicは形容詞なので、空欄には名詞が入る。economic depressionで「不景気」という意味になる。depressiveは形容詞、depressivelyは副詞、depressは動詞。	そのIT会社は不景気のせいで多くの従業員を解雇しなければならない。	品詞	600	depressive	憂鬱な	depressively	憂鬱に	depress	～を押し下げる	economic depression	不景気			
252	The research division uses computers chiefly ____ analysis.	of	in	for	at	C	ふつう副詞は主動詞の前に置くが、副詞chiefly（主として）は空欄の前にある。「コンピューターを使う」そのものではなく「分析」の方を修飾していると推察される。関連付けるためには前置詞forが必要。	調査部は主に分析をするためにコンピューターを使っている。	前置詞	470	chiefly	主として									
252	To benefit regional society, the company ____ special cultural events such as exhibitions.	gives	sponsors	invests	stocks	B	地域社会の利益になるために、企業が文化事業に対してどういう働きをするのか考え、判断する。よって、sponsorが適語である。	地域社会に益するように、その企業は展覧会などの特別な文化事業を後援している。	語彙	600	sponsor	スポンサーを務める	invest	に投資する	stock	仕入れる					
23	Her death ____ Tom, who was her boyfriend.	sad	was sad	had been saddened	has saddened	D	sadの活用形の問題。空白の後ろに人名を表す名詞が入っているため、動詞sadden「（人を）悲しませる」を能動態で用いているhas saddenedが適切。	彼女の死は、ボーイフレンドだったトムを悲しませた。	動詞の活用	730	sad	悲しい	sadden	悲しませる							
434	She stopped me and ____ , "You must not eat it."	say	says	saying	said	D	「彼女が呼び止める」のと「彼女が言う」のは同じ時点であるから、過去形のsaidが適切。	彼女は私を呼び止めて「絶対それを食べてはいけない」と言った。	動詞の活用	470											
344	Your latest article on baseball game ____ tomorrow.	being printed	will print	will be printed	printing	C	動詞のprintには「（本などを）出版する、印刷する」という意味の他動詞用法と、「印刷する、（紙などが）印刷される」という意味の自動詞用法がある。この場合、your articleが主語なので、他動詞printの受身形となる。	あなたの野球ゲームに関する最新の記事は明日掲載される。	語彙	470	print	印刷する、（本などを）出版する									
254	The personnel department must ____ its procedures to reduce the mistakes.	simple	simplicity	simplification	simplify	D	助動詞mustの後が空所になっているため、そこに動詞が入るはず。選択肢はいずれもsimple（簡単な）から派生した語で、動詞のsimplify（簡単にする）が正しい。	人事部はミスを減らすために手順を簡素化しなければならない。	品詞	600	simplicity	簡単	simplification	簡素化	simplify	簡単にする	procedure	（事を運ぶ）手順、方法、手続			
22	The market share of Sumsung is larger than that of the next two largest smartphone companies ____ .	combination	combining	combines	combined	D	「結合する」という意味の「combine」の品詞問題。文意から「結合された会社」だと考えられるので、過去分詞のcombinedが適切。	サムスンの市場占有率は、2番手以降のスマートフォン会社２社の市場占有率を合わせたものよりも大きい。	動詞の活用	600	smartphone	スマートフォン	market share	市場占有率	combine	結合する					
40	He should ____ gone to the doctor earlier.	has	have	be	not	B	「should have + 過去分詞」で「〜すればよかったのに」という後悔を表す意味がある。notだと、空白の後ろに原形動詞がこないといけない。	彼はもっと早く医者に行くべきだった。	助動詞	470	should have + 過去分詞	〜すればよかったのに									
161	Please tell me one good ____ why I should meet him.	reasoning	reasons	reasoned	reason	D	空白の直前に形容詞が入っていることや文意から、名詞が入ると判断できる。また、空白直前に「one good」とあるので、単数形のreasonが適切。	なぜ私が彼と会わなければいけないのか、１つ理由を教えてください。	品詞	470											
74	____ completely, Mike left the hospital.	Recover	Having recovered	Recovering	As recover	B	接続詞が文の中にも選択肢の中にも存在しないため、接続詞が省略された分詞構文の問題だと推測できる。主節の文が過去形であることから、完了過去分詞のHaving recoveredが適切。	マイクは全快したので、退院した。	分詞	730	recover	回復する、取り戻す	completely	完全に							
76	Warning signs were ____ around this dangerous zone.	labeled	posted	signaled	illumination	B	post（〜を貼る、掲示する）が文意に合う。label、signalはwarning signを主語とした場合、文意に合わない。	警告表示がこの危険地域あたりに貼られていた。	語彙	600	label	〜に札を付ける	post	貼る、掲示する	signal	〜に信号を送る、警報を発する	illumination	照明			
338	Since it's getting dark, we ____ go home.	might be well	very well	well better	might as well	D	「暗くなってきた」と「家に帰る」から判断して、might as well「〜した方がいいだろう」を選ぶ。had betterのやわらかい言い方。	暗くなってきたから、私たちは家に帰った方がいいだろう。	助動詞	600	might as well	〜したほうがいいだろう									
254	Recently, there are ____ university engineers available to enter the technical fields that need them.	so many	that many	as much	that much	A	manyを強めたso manyが適切。this manyは具体的な数量を指し、「こんなに多くの」という意味になる。muchは可算名詞を修飾しないので不適。	最近は、工業技術の分野が必要とするだけの多くの大学出の技術者を確保することは難しい。	比較	600	as much	それと同量の	that much	そんなに多くの
90	I wish I ____ smarter.	would be	were	was	will be	B	「I wish + 主語 + 動詞の過去形」の仮定法過去。この場合be動詞はwereを使う。	もう少し頭が良かったらなあ。	仮定法	600											
86	We have to hand in the report ____ next Monday.	in	by	for	until	B	この文は「〜までに」と期限を設けている。ここではbyが適切。untilは「〜までずっと」という継続を表すので、この問題の答えには適切でない。	私達は次の月曜日までにそのレポートを提出しなければならない。	前置詞	600	hand in	〜を提出する									
25	Some of the chocolate letters on the cake have ____ in the sun.	to melt	melt	been melted	melted	D	空欄の直前に現在完了のhaveがあるので、動詞の過去分詞形が入る。また、「（氷などの個体が）溶ける」場合のmeltは自動詞として使う。	ケーキの上のチョコレートで作られた文字のいくつかが太陽にあたって溶けている。	動詞の活用	600	melt	（氷などの個体が）溶ける									
252	The colleague prefers to type and ____ his own letters.	being proofread	will proofread	proofreading	to proofread	D	prefer（より好む）は目的語に不定詞と動名詞のいずれも取る。この場合は、preferがtypeとproofreadの両方にかかるため、to typeに合わせto proofreadを選択する。	同僚は自分自身の手紙をタイプして校正することを好む。	不定詞	470	prefer	より好む	proofread	校正する							
340	I am looking to buy accessories ____ to expand my collection.	a kind of	of any kind	any kind of	of kinds	B	accessoriesを後ろから修飾できる形容詞句はof any kindかof a kindである。of kindsという表現はないので不可。	私はコレクションを充実させるためにどんな種類のアクセサリーでも買おうと調べている。	熟語	600	accessory	アクセサリー									
432	Please don't forget to inform the post office of a ____ address before you move.	forward	forwards	forwarding	forwarded	C	「転送先、送り先」はforwarding address。forwardには他動詞として「転送する」という意味がある。	引っ越し前に郵便局に転送先の住所を通知するのを忘れないでください。	動詞の活用	600	forwarding address	転送先	inform + 人 + of ...	人に...のことを知らせる							
336	Our teacher has given us some very ____ questions we never would have expected.	confuse	confuses	confused	confusing	D	名詞questionsを修飾しているのだから、考えられるのは形容詞化したconfusedかconfusing。confusingのように他動詞の現在分詞から作られる形容詞は「（人を）〜させる」という能動的な意味を持ち、confusedのように過去分詞から作られる形容詞は「（人が）〜された」という受動的な意味を持つ。ここでは「（人を）困惑させる問題」なのだからconfusingが適切。	先生は私達に、予想だにしなかったような大変ややこしい問題をつきつけている。	文型	600	confuse	〜を困惑させる									
422	She was quiet during the class, apart from making ____ remark or two.	a	one	some	the	A	a ... or twoで「1 ...または2...」という意味になる。aの代わりにoneを使う時は「one or two ...」となる。	彼女は１，２回発言しただけで、授業中口を閉ざしていた。	名詞	600	quiet	静かな、音を立てない	remark	〜だと言う、意見							
31	It is likely that some of the prisoners ____ to Avenal State Prison in California in three days.	send	have sent	will be sent	will send	C	that節内にin three daysがあるので時制は未来で、受刑者は「送られる」ので受け身にする必要がある。	３日後にその受刑者の何人かがカリフォルニアのAvenal State刑務所にたぶん送られるだろう。	時制	600											
74	The weather ____ , shall we go fishing?	permitting	permit	permits	permitted	A	接続詞が文の中にも選択肢の中にも存在しないため、接続詞が省略された分詞構文の問題だと推測できる。「The weather permitting」は「If the weather permits」と同等の意味。	もし天気が良ければ、一緒に釣りに行きませんか。	分詞	600	permit	許す、許可する									
248	Our president said that we run our business ____ the law.	over	on	under	in	C	under the lawで「法に従って」という意味がある。前置詞underには「～にしたがって」という意味がある。	私たちの社長は法に従ってビジネスをすると言った。	前置詞	730	under the law	法に従って									
250	For electronic manufacturers to survive, they must ____ to customer needs.	adapt	revise	catch	follow	A	後ろにtoを伴う自動詞を選ぶ。adapt toで「に順応する」の意味。revise、followは他動詞。catchも他動詞だが、catch up toであれば可。	電機メーカーが生き残るためには、顧客のニーズに順応しなければならない。	語彙	470	adapt	順応する	revise	改定する	catch	つかまえる	follow	ついて行く			
82	She is ____ about the result that she has won the first prize in the music contest.	excite	exciting	excited	will excite	C	彼女は「興奮させられている」ので、受動態のexcitedが適切。excitingは「興奮させる」という意味で、ここでは文意が正しくない。	彼女は音楽コンテストで一位を獲得したという結果に興奮している。	動詞の活用	600	contest	コンテスト、コンクール									
256	Once you have made the revisions and ____ her plan, ensure that she signs it.	modernized	optimized	finalized	customized	C	計画書に修正を加えることとサインすることの間に行う行為として適切なものを選ぶ。finalized（仕上げた）が最適で、modernize（現代化する）、optmize（最大限に活用する）、customize（注文に応じて作る）は文脈に合わない。	一旦彼女の計画書に修正を加えて仕上げたら、必ず彼女がサインするようにしなさい。	語彙	730	modernize	現代化する	optimize	最大限に活用する	finalize	仕上げる	customize	注文に応じて作る			
424	You ____ in the marketing department under Mr. Yamada.	to work	to be working	are to work	to have worked	C	空所には動詞が入るはずなので、are to workが適切。「be + to-不定詞」は、予定・運命・義務・命令などを表現する際に使う用法。	あなたはマーケティング課の山田さんのもとで働いている。	文型	600											
156	He upset her ____ refusing her invitation.	to	through	for	by	D	「彼女の招待を断ったことで」だと意味が通るので、byが適切。	彼は彼女の招待を断ったので彼女を困惑させた。	前置詞	470	upset	ひっくり返す、（人を）困惑させる	refuse	断る、拒絶する	invitation	招待、勧誘					
20	Since we have made many business ideas, we have requested that our boss approve ____ .	him	it	us	them	D	ボスに承認してほしいものは「many business ideas」で複数形であることに注目する。複数名詞を指すことができるのはthemのみ。	私達はたくさんのビジネス案を考えたので、ボスにそれらを承認するように依頼した。	その他	600	approve	よいと認める									
160	I had been ____ when I was 4 years old.	adapted	adopted	adulted	attempted	B	「4歳の時に〜された」という内容から、adopt（〜を養子にする）が適切。adultは動詞ではないので、adultedという語は存在しない。他の選択肢は文意に合わない。	私は4歳の時に養子になった。	語彙	600	adapt A to B	AをBに適応させる	adopt	〜を養子にする							
66	The new staff could not work more ____ .	effect	effectiveness	efficiently	efficient	C	空白の前にあるworkを後ろから修飾する副詞が入る。よって唯一の副詞であるefficientlyが適切。	新しいスタッフはより効率的に働くことができなかった。	品詞	470	efficiently	効率的に									
19	The book she bought yesterday has been ____ respected for ten years.	widely	closely	expertly	distantly	A	選択肢はすべて副詞であることから、空白の後ろにあるrespectedを修飾することがわかる。文意的に、widelyが正しい。	彼女が昨日買った本は10年間幅広い評価を得ている。	語彙	730	widely	幅広く	closely	綿密に	expertly	巧妙に、専門的に	distantly	遠くに			
346	Tom knows how concerned you are, but he is not ____ that it's such a good idea.	considered	convinced	concluded	confirmed	B	be convinced that ...で、「...と確信している」の意味。 be convinced ofとする場合もある。considerとconcludeはそれぞれ Tom doesn't consider that..., Tom doesn't conclude that... の形であればよい。confirmは「確かめる、（決意などを）固める」の意味だが、be confirmed that ...とはならない。	あなたが心配しているのはわかっているが、トムはそれがそれほどいい考えだとは思わない。	語彙	860	consider	見なす	convince	確信する	conclude	結論を下す	confirm	確かめる、（決意などを）固める			
336	The fact ____ a check can be cashed easily has made them a popular form of payment.	that	which is	of which	is that	A	The face that〜で、「〜という事実」という意味になる。関係代名詞が入ることも考えられるが、Cでは意味が通らない。	簡単に現金化できるという事実により、小切手は人気の支払い形態になった。	接続詞	470	a check	小切手									
248	All requests must be ____ with this office before they are submitted.	closed	classed	claimed	cleared	D	clearには「認可する、（計画などについて）承認を得る」という意味がある。「before they are submitted（提出される前に）」なので、claim（請求する）、close（閉じる、終える）、class（分類する）などは文意に合わない。	すべての依頼は提出前にこの事務室で認可されなければならない。	語彙	730	clear	認可する、（計画などについて）承認を得る	class	分類する							
30	Since he has changed very much, you may ____ not recognize him.	be	as	well	to	C	「may well + 原形動詞」で、「たぶん〜するだろう」「〜するのもむりはない」という意味がある。	彼はかなり変わってしまったので、君には彼だとわからないだろう。	助動詞	600	may well + 原形動詞	たぶん〜するだろう、〜するのもむりはない									
156	She will arrive ____ early next month.	at	unusually	sometime	as often as possible	C	文意が通るのはsometimeのみ。sometimes（時々）と混同しないように注意する。	彼女は来月の早いうちに到着するだろう。	語彙	600	sometime	いつか、そのうち	unusually	異常に、めったにないほど							
432	Do you know the person ____ shoes is red?	whose	what	which	who	A	関係代名詞を入れる問題。空所以下には主語になる名詞（shoes）があるので、所有格のwhoseが入る。	あなたは赤い靴の持ち主を知っていますか。	その他	470	shoes	靴									
161	I ____ mathematics to English.	prefer	prefers	preferring	was preferred	A	「prefer A to B」で「BよりAの方が好き」という意味になる。	私は英語より数学が好きです。	比較	600	prefer A to B	BよりAの方が好き									
31	The insurance company visited the house to see how much damage ____ by the fire.	have been done	had been done	is done	was done	B	保険会社が訪れたのはvisited（過去形）で、火災はそれよりも前のことなので、過去完了形を用いる。	保険会社はその火災でどれほどの被害があったのかを見るためにその家を訪れた。	時制	600	insuarance	保険									
74	We were provided ____ to last through this summer.	enough food	at enough food	with enough food	of enough food	C	「provide someone with ...」で「someoneに...を提供する」という意味になる。	私達は夏の間中十分な食料を供給された。	熟語	730	provide someone with ...	someoneに...を提供する	last	足りる、持ちこたえる							
156	What he wanted to say was ____ .	unclearly	unclear	uncleared	unclearing	B	「What he wanted to say」をSとした、「S + V + C」形の構文。そのため空白には形容詞が入る。uncleared「片付けられていない」やそれを現在分詞にしたunclearingは文意に合わない。	彼が言いたかったことははっきりしなかった。	品詞	600	unclear	はっきりしない、不明瞭な									
20	My mother said that she ____ all of the unnecessary things in our house.	discarded	disrupted	displaced	dispensed	A	比較的難しい単語を使った語彙問題。文意が通るのはdiscardedのみ。	私の母は家にある不要なものはすべて捨てると言った。	語彙	600	discard	捨てる	disrupt	崩壊させる、粉砕する	displace	移す、置き換える	dispense	施行する、分配する			
21	The employees ____ to take part in the event should submit this form.	intends	were intended	will be intending	intending	D	The employeesの動詞はsubmitで、すでに文章内に存在している。このことから、空白とshouldの間の部分は主語であるThe employeesを修飾する語が入ると推測できる。名詞を後ろから修飾できる現在分詞のintendingが適切。	このイベントに参加する従業員はこのフォームを提出すべきだ。	動詞の活用	600	take part in ~	〜に参加する									
18	I really need to overcome my ____ difficulties soon.	present	presently	presence	presentable	A	difficulties（問題）を修飾する語として適切なものを選ぶ。presently、presenceは品詞が合わず、presentable（人前に出せる）は文脈に合わない。	私は現在直面している問題をすぐに克服する必要がある。	品詞	600	present	現在の	presently	まもなく	presence	存在、あること	presentable	人前に出せる			
434	The carpenters have already ____ both the upstairs and downstairs flooring.	laid	lays	laying	lay	A	他動詞のlay（〜を横たえる）を正しい形にして入れる。現在完了形なので、過去分詞形のlaidが適切。layの活用形はlay - laid - laid - laying。似た意味のlie（横たわる）の活用形はlie - lied - lied - lying。	大工はすでに上の階と下の階の両方の床材を敷いた。	動詞の活用	600	carpenter	大工	upstairs	階上の	downstairs	階下の					
340	At this ____ , all we can do is wait to hear from her.	point	edge	line	position	A	pointには「（位置上の）点、地点」の他に「（時間上の）点、瞬間」という意味がある。at thie pointは「ちょうどこの時に」という意味である。	現時点で私達にできることは彼女からの連絡を待つことだけだ。	語彙	470	at this point	ちょうどこの時に	edge	(刃の)鋭利さ、端							
18	Since it's too hard to understand how to use this gadget, an ____ document will be needed.	explanatory	explain	explanation	explanatorily	A	anと名詞documentに囲まれていることから、後ろのdocumentを修飾する形容詞だとわかる。	この装置の使い方を理解するのはかなり困難なので、説明書が必要とされるだろう。	文型	470	gadget	機械装置	explanatory	説明的な、解釈上の	explanatorily	説明的に					
420	I have taken ____ drink before going to bed.	to	at	out	off	A	take toで「〜に没頭する、習慣になる」という意味があるので、ここでは適切。	就寝前に飲酒することが習慣になってしまった。	前置詞	730	take to	〜に没頭する、習慣になる	take out	取り出す、連れ出す	take off	脱ぐ、取り除く					
424	It looked ____ our company would make a profit.	as if	whether	like that	though	A	look like ...は「〜のように見える」という意味で、後ろには目的語となる語句が続く。look as ifも同様の意味だが、後ろには節が続く。	あたかも私達の会社が利益を上げているように見えた。	仮定法	600	look like	〜のように見える	look as if	〜のように見える							
83	Prior to ____ CEO, Peter had to work in this company for many years.	become	be become	becoming	became	C	prior toは「～の前に、～より先に」という意味で、前置詞の後は動名詞になる。	ピーターはCEOになる前に、この会社で何年も働けなければならなかった。	動名詞	600	prior to	～より前に	CEO	最高経営責任者							
66	When I met him last week, he looked ____ .	happy	happily	happiness	happening	A	「look + 補語」で「〜に見える」の意味なので、形容詞のhappyが適切。	私が先週彼と会った時、彼は幸福そうに見えた。	文型	470											
90	If I were you, I ____ reserve the restaurant since it's very popular.	would	will	may	ought to	A	「もし私があなたなら」と現実ではない仮定。ここでは仮定法過去の文型を使うためwouldが適切。	そのレストランはとても人気なので、私があなたなら、予約するだろう。	仮定法	470	reserve	とっておく、予約する									
426	____ in the morning, one of us cleans up the floor.	First	First each	First thing	First time	C	「朝一番に」はfirst thing (in the morning)と言う。firstという副詞は「最初に...、次に...」のように物事の順序・重要性の順位を述べるときに用いる。	私達のうちの一人が朝一番にフロアを掃除することになっている。	語彙	730	clean up	片付ける、大掃除									
428	This appeared ____ a great place for picnic.	had been	to be	will be	being	B	「appear to do」で「〜のようだ」という意味。	ここはピクニックにはもってこいの場所のようだ。	熟語	600	appear to do	〜のようだ									
157	Our company will ____ a new product next month.	out bring	bring	bring out	take out	C	「来月新商品を世に出す」という文意から、bring outが適切。	私の会社は来月新商品を世に出すでしょう。	語彙	600	bring out	世に出す	take out	取り出す、持ち出す							
69	That must have been a ____ job. He looks exhausted.	to tire	tires	tired	tiring	D	tireの活用形の問題。jobを修飾する形容詞が入ることがわかる。	あれは骨の折れる仕事だったに違いない。彼は疲れきっているように見える。	分詞	600	tiring	疲れる、骨の折れる	tire	疲れさせる							
19	All products purchased from this store are ____ .	refundable	refund	refunds	refunding	A	「All products」の保護となりうるのは形容詞の「refundable」のみ。	この店で買われた全商品は払い戻し可能です。	品詞	860	refundable	払い戻しできる	refund	払い戻す							
74	____ with her brother, she is not so smart.	Compare	To compare	Comparing	Compared	D	接続詞が文の中にも選択肢の中にも存在しないため、接続詞が省略された分詞構文の問題だと推測できる。そのため候補はComparingとComparedに絞られる。「彼女」は比べるのではなく、比べられるので、受動態のComparedが適切。この文では文頭のBeingが省略されている。	彼女の兄と比べると、彼女はそれほど頭が良くない。	分詞	730											
426	He has always been a very ____ worker at this company.	industry	industries	industrial	industrious	D	veryとworkerの間に入る単語なので、形容詞を選ぶ。industrialは「産業の」、industriousは「勤勉な」という意味で、文意からindustriousが適切。	彼はこの会社において常にとても勤勉な社員だった。	文型	860	industrial	産業の	industrious	勤勉な							
428	The person you're ____ about works for the marketing department.	ask	asking	asked	asks	B	The personの後ろにwhomを補って考える。この場合、意味が現在進行形が適切なのでaskingを選ぶ。	あなたが訪ねている人はマーケティング部で働いています。	動詞の活用	470											
256	Kate felt ____ being lost in an unfamiliar part of city.	uneasy	unhurt	unnoticed	unhelpful	A	見知らぬ場所で道に迷った時の気持ちとして適当なものを選ぶ。uneasy（不安な）が最適である。unhelpfulは自分が人に「役に立たない」という意味なので不適当。もしhelpless（無力の）なら適当である。	ケイトは街の見知らぬところで道に迷い不安になった。	語彙	600	uneasy	不安な、心配な	unhurt	けがのない	unnoticed	気付かれない	unhelpful	役立たない、助けにならない			
21	Since we have got stuck in traffic, we should ____ a call to our customer as soon as possible.	spend	hold	pay	make	D	「make a call」で「電話をする」という意味がある。ここではmakeが適切。	私たちは渋滞に巻き込まれたので、できるだけ早くお客様に電話をかけるべきだ。	熟語	600	make a call	電話をかける									
158	She is ____ swimming next month.	go	going	go to	going to	B	go + 動名詞で「〜しに行く」という意味。is goingのような現在進行形は、未来形を表現することがある。	彼女は来月、泳ぎに行く。	動詞の活用	600	go swimming	泳ぎに行く									
22	Although he has already done lots of tasks, this project is considered to be in its early ____ .	levels	foundations	phases	establishments	C	「this project is in its early ____」で、「このプロジェクトは初期段階だ」とするためにはphasesが適切。levelsはearlyではなく、highやlowのような形容詞で修飾される。他の選択肢だと文意が通らない。	彼はもう多くの仕事をこなしてきたが、このプロジェクトはまだ初期段階にあると考えられている。	語彙	600	consider	よく考える、熟考する									
161	He ____ me to study English.	advised	said	offered	suggested	A	adviseは「advise someone to do」で「人に〜するよう忠告する」という意味で適切。saidは「say to someone that」で「人に〜と言う」の意味。offerは「offer someone to do」の形は取らず、「offer to do」で「〜しようと申し出る」という意味。suggestは後ろに不定詞をとらず、「suggest + 動名詞」か「suggest to someone that + 主語 + (should +) 述語」の形を取る。	彼は私に英語の勉強をするように忠告した。	文型	730	advise someone to do	人に〜するよう忠告する	say to someone that	人に〜と言う	offer to do	〜しようと申し出る					
155	The fact that you move to Tokyo was quite ____ .	unbelievably	astonishing	amazed	uninterested	B	「The fact that you move to Tokyo」を名詞とした「S + V + C」の文型だと考える。Cには副詞は入らないので、unbelievablyは不可。「〜という事実はびっくりさせるものだった」ので受動態のamazedは不可。文意が通るのはastonishingのみ。	あなたが東京に引っ越したという事実はかなりびっくりさせるものであった。	語彙	600	the fact that	〜という事実	unbelievably	信じられないほどに	astonish	ひどく驚かす、びっくりさせる	amaze	ひどくびっくりさせる	uninterest	興味がない	
336	Please ____ your baggage, and proceed to the Customs area.	pick at	pick on	pick with	pick up	D	入国の際、税関（the Customs)へ進む前に荷物を拾い上げる（持ち上げる）pick upが適切。	自分の手荷物を持って税関に進んでください。	熟語	600	the Customs	税関	proceed to	〜へ進む	pick at	あら探しをする	pick on	選ぶ、いじめる			
30	You may ____ complain about the noise of traffic.	as	be	to	well	D	「may well + 原形動詞」で、「たぶん〜するだろう」「〜するのもむりはない」という意味がある。	あなたが交通騒音について不満を言うのもむりはない。	助動詞	600	may well + 原形動詞	たぶん〜するだろう、〜するのもむりはない									
348	Our teacher said that another ____ of lectures was scheduled on this Wednesday.	round	time	event	party	A	of lecturesのように複数形になっていることに注目する。「（同じことの）繰り返し」という意味があるroundがここでは適切。	私達の先生は次回の講義が今週の水曜日に予定されていると言った。	語彙	600	round	（同じことの）繰り返し									
340	If you feel sick, ____ go to see a doctor?	maybe	why don't you	what if	how long	B	Why don't you ~?で、「〜しませんか」という勧誘の意味。	もし気分が悪いなら、医者に診てもらったらどうですか。	熟語	600	why don't you	〜しませんか									
88	When you ____ sick, please take this medicine three times a day.	will feel	felt	feel	feeling	C	「気分が悪い時は」という時・条件を表す副詞節の場合、動詞を現在形にしなければならない。ここではfeelが適切。	もし気分が悪くなったら、この薬を一日に3回飲んでください。	時制	600	medicine	薬									
252	There are ____ 1,000 and 1,100 moving parts inside this single mechanism.	through	about	among	between	D	後に1,000 and 1,100と続いているので、2者間の関係を表す前置詞between（の間で）が適切。aboutはabout 1,000 to 1,100であれば可。amongは３者以上の集合体の中で用いる。	このたった1つの機械の内部に1,000から1,100の動く部品が使われている。	前置詞	470											
158	She ____ quickly when her name was called.	got around	turned back	came around	turned around	D	文意が通るのはturned around（振り返った）のみ。	彼女は名前を呼ばれた時、すぐに振り返った。	熟語	730	get around	歩きまわる、回避する	turn back	帰る、引き返す	come around	めぐって来る、意識が回復する	turn around	振り返る			
